	
date,max_temp,min_temp,precip,snow,usgs_well,comments
2013-12-30,6.00,2.00,0.00,0.00,33.09,
2013-12-31,6.00,-5.50,0.00,0.00,32.86,
2014-01-01,8.00,-7.00,0.00,0.00,32.82,
2014-01-02,0.00,-4.00,0.22,3.00,32.77,
2014-01-03,5.50,-10.00,0.00,0.00,32.90,
2014-01-04,2.00,-17.00,0.00,0.00,32.91,
2014-01-05,7.00,-10.00,0.43,0.00,32.93,
2014-01-06,5.00,-4.50,0.00,0.00,32.86,T
2014-01-07,-9.00,-17.00,0.00,0.00,32.84,T
2014-01-08,-1.50,-17.50,0.00,0.00,32.86,T
2014-01-09,4.00,-7.50,0.00,0.00,32.90,
2014-01-10,4.00,-2.00,0.18,0.00,32.92,.13 inch  + .05'
2014-01-11,12.00,1.50,0.34,0.00,32.90,.31 inch  (3:00 pm) + .03 inch 
2014-01-12,10.00,3.00,0.00,0.00,32.80,
2014-01-13,12.50,-5.00,0.00,0.00,32.78,
2014-01-14,10.00,5.50,0.06,0.00,32.72,0.01 inch (7:300 + 0.05 inch 
2014-01-15,9.00,-4.50,0.00,0.00,32.74,
2014-01-16,10.00,-6.50,0.04,0.50,32.76,0.5 inch  snow [.04 inch  melt]
2014-01-17,7.50,-6.50,0.00,0.00,32.80,
2014-01-18,4.00,-6.00,0.06,1.00,32.87,1' snow [0.06 melt]
2014-01-19,8.00,10.00,0.00,0.00,32.90,
2014-01-20,12.00,-6.00,0.00,0.00,32.98,
2014-01-21,-1.50,-2.00,0.41,7.00,33.06,1 inch  snow [.06 inch ] 8:00 + 2 inch  [.17 inch ] 12:00 + 1 inch 
2014-01-22,-9.00,-16.00,0.00,0.00,33.12,
2014-01-23,-4.00,-24.00,0.00,0.00,33.23,
2014-01-24,-5.00,-16.00,0.00,0.00,33.26,
2014-01-25,2.00,-14.00,0.00,0.00,33.23,
2014-01-26,0.00,-14.50,0.00,0.00,33.30,
2014-01-27,4.00,-8.00,0.00,0.00,33.45,
2014-01-28,-9.00,-14.00,0.00,0.00,33.53,
2014-01-29,-4.50,-15.00,0.00,0.00,33.61,DUSTING
2014-01-30,0.00,-20.00,0.00,0.00,33.65,
2014-01-31,7.00,-6.50,0.00,0.00,33.73,
2014-02-01,10.50,-5.50,0.00,0.00,33.78,
2014-02-02,7.50,-1.00,0.00,0.00,33.85,
2014-02-03,2.50,0.50,1.21,1.21,33.86,1.01 inch  rain (8:00) + 1 inch  snow/rain [.20 inch ]
2014-02-04,0.50,-5.00,0.00,0.00,33.25,
2014-02-05,6.00,-2.00,0.71,0.25,32.85,freezing rain
2014-02-06,2.00,-4.00,0.00,0.00,32.07,
2014-02-07,5.00,-8.00,0.00,0.00,31.64,
2014-02-08,0.50,-5.50,0.00,0.00,31.50,
2014-02-09,1.50,-7.00,0.01,0.00,31.44,dusting
2014-02-10,0.50,-6.00,0.00,0.00,31.49,
2014-02-11,-1.00,-12.00,0.00,0.00,31.56,
2014-02-12,-3.00,-13.50,0.00,0.00,31.59,
2014-02-13,2.00,-7.00,1.40,17.00,31.57,12 inch [.76 inch  6:00AM + 4 inch  [.58 inch ] 4:00PM + 1 inch  [.06 inch ]
2014-02-14,11.00,-5.00,0.00,0.00,31.65,
2014-02-15,1.50,0.50,0.04,0.00,31.74,T
2014-02-16,2.50,-5.00,0.00,0.00,31.84,
2014-02-17,1.00,-12.00,0.00,0.00,31.91,
2014-02-18,13.00,-5.00,0.03,0.25,31.92,
2014-02-19,18.50,-3.00,0.00,0.00,31.91,
2014-02-20,9.00,0.50,0.00,0.00,31.71,
2014-02-21,13.50,3.00,0.16,0.00,31.22,
2014-02-22,16.50,-1.00,0.00,0.00,30.59,
2014-02-23,13.50,-1.00,0.00,0.00,30.41,
2014-02-24,5.50,-3.00,0.00,0.00,30.35,
2014-02-25,3.50,-7.50,0.02,1.00,30.35,
2014-02-26,2.00,-6.00,0.00,0.00,30.36,
2014-02-27,2.50,-11.00,0.00,0.00,30.48,
2014-02-28,-2.00,-15.00,0.00,0.00,30.60,
2014-03-01,7.00,-5.00,0.00,0.00,30.66,
2014-03-02,11.00,6.00,0.00,0.00,30.70,PM rain
2014-03-03,-7.00,-10.00,0.89,5.00,30.75,4 inch  sleet to snow [.83 inch ] 8:45 + 1 inch [.06 inch ] 4:00PM
2014-03-04,-1.00,-21.00,0.00,0.00,30.77,
2014-03-05,5.00,-13.50,0.00,0.00,30.81,
2014-03-06,2.50,-6.00,0.00,0.00,30.84,
2014-03-07,12.50,-3.00,0.00,0.00,30.80,
2014-03-08,17.00,-5.50,0.00,0.00,30.71,
2014-03-09,10.00,3.00,0.00,0.00,30.72,
2014-03-10,20.00,-2.00,0.00,0.00,30.70,
2014-03-11,22.00,5.00,0.00,0.00,30.69,
2014-03-12,0.00,-8.00,0.00,0.00,30.73,maximum temperature incorrect
2014-03-13,17.00,-7.50,0.00,0.00,30.89,
2014-03-14,17.50,5.00,0.00,0.00,30.92,
2014-03-15,9.00,-1.50,0.00,0.00,30.98,
2014-03-16,7.00,-5.00,0.12,2.00,31.04,2  inch  snow [0.12 inch ] 8:00 PM
2014-03-17,-1.00,-5.00,0.56,7.50,31.09,7 inch  snow [0.53 inch ] 8:00 AM t 0.5 inch  [0.03 inch ] t Trace
2014-03-18,5.00,-3.00,0.00,0.00,31.13,
2014-03-19,9.50,-1.00,0.03,0.00,31.13,
2014-03-20,13.50,1.00,0.00,0.00,31.03,
2014-03-21,13.50,1.00,0.00,0.00,31.00,
2014-03-22,20.00,3.00,0.00,0.00,31.01,
2014-03-23,7.50,-1.50,0.00,0.00,31.07,
2014-03-24,5.50,-10.00,0.00,0.00,31.11,
2014-03-25,0.00,-4.50,0.16,1.50,31.11,1.0 inch snow [0.11 melt] 1:00 PM t 0.5 inch  [0.05 inch ]
2014-03-26,2.00,-8.00,0.03,0.50,31.21,0.5 inch  [0.03 inch ]
2014-03-27,11.50,-9.50,0.00,0.00,31.24,
2014-03-28,19.00,6.00,0.09,0.00,31.26,0.04 inch  t 0.05 inch  12:00 PM
2014-03-29,10.00,7.00,1.10,0.00,31.27,0.04 inch  (8:00) t 1.06 inch  overnight
2014-03-30,4.00,0.00,0.30,0.00,31.10,0.30 inch  6:00 PM
2014-03-31,19.00,-3.00,0.00,0.00,30.43,
2014-04-01,22.00,-1.00,0.00,0.00,30.15,
2014-04-02,22.50,3.00,0.00,0.00,30.03,
2014-04-03,18.00,7.50,0.00,0.00,30.01,trace of precip
2014-04-04,18.00,9.00,0.04,0.00,30.00,
2014-04-05,13.50,3.50,0.00,0.00,30.13,
2014-04-06,15.50,-4.00,0.00,0.00,30.19,
2014-04-07,6.50,4.50,0.00,0.00,30.21,0.04 inch  (8:00) + 0.30 inch  + 0.02 inch 
2014-04-08,16.00,2.00,0.00,0.00,30.19,
2014-04-09,23.50,,0.00,0.00,30.32,missed reading
2014-04-10,,13.00,0.00,0.00,30.38,missed reading
2014-04-11,29.00,0.00,0.09,0.00,30.46,PM rain
2014-04-12,26.00,5.50,0.00,0.00,30.54,
2014-04-13,30.50,10.00,0.00,0.00,30.58,
2014-04-14,25.00,15.50,0.00,0.00,30.62,
2014-04-15,19.00,16.00,0.75,0.00,30.68,0.58 inch  + 0.10 inch  + 0.07 inch 
2014-04-16,8.50,-2.00,0.00,0.00,30.76,
2014-04-17,15.00,-4.00,0.00,0.00,30.79,
2014-04-18,15.50,-0.50,0.00,0.00,30.79,
2014-04-19,19.00,3.00,0.00,0.00,30.85,
2014-04-20,18.50,3.00,0.00,0.00,30.90,
2014-04-21,23.00,0.00,0.00,0.00,30.91,
2014-04-22,22.00,9.00,0.02,0.00,30.95,0.02 inch  (4:00 PM)
2014-04-23,14.00,8.00,0.00,0.00,31.06,
2014-04-24,19.00,7.00,0.00,0.00,31.11,
2014-04-25,20.00,4.00,0.98,0.00,31.13,0.65 inch  (3:45 PM) + 0.33 inch   T'storm
2014-04-26,18.50,4.00,0.01,0.00,31.07,
2014-04-27,18.50,2.50,0.00,0.00,31.08,
2014-04-28,16.50,6.00,0.32,0.00,31.11,
2014-04-29,,7.50,0.00,0.00,31.14,assumed max_temp missing
2014-05-01,25.00,8.00,0.00,0.00,30.40,
2014-05-02,30.00,6.50,0.00,0.00,30.07,
2014-05-03,23.00,9.00,0.00,0.00,29.99,
2014-05-04,25.00,7.00,0.00,0.00,30.05,
2014-05-05,16.00,2.00,0.02,0.00,30.12,
2014-05-06,22.50,10.00,0.00,0.00,30.21,
2014-05-07,18.00,6.50,0.25,0.00,30.30,.25 inch  (1:00 pm)  strong thunderstorm
2014-05-08,34.00,8.00,0.00,0.00,30.35,
2014-05-09,30.00,11.00,0.00,0.00,30.41,
2014-05-10,27.00,15.00,0.07,0.00,30.48,.07 inch  (5:00 pm) thunder storm
2014-05-11,29.00,11.00,0.00,0.00,30.57,
2014-05-12,31.50,12.50,0.04,0.00,30.65,
2014-05-13,32.00,16.00,0.33,0.00,30.74,
2014-05-14,22.00,15.00,0.00,0.00,30.79,
2014-05-15,26.00,15.00,3.04,0.00,30.81,.30 inch  (7:00 pm) + 2.74 inch  (overnight)
2014-05-16,21.00,11.00,0.00,0.00,30.80,
2014-05-17,19.50,6.00,0.00,0.00,28.45,
2014-05-18,23.00,3.50,0.00,0.00,28.37,
2014-05-19,23.50,4.00,0.00,0.00,28.39,
2014-05-20,25.00,6.00,0.00,0.00,28.42,
2014-05-21,25.50,8.00,0.02,0.00,28.47,
2014-05-22,30.00,16.00,0.00,0.00,28.58,
2014-05-23,28.00,10.00,0.00,0.00,28.70,
2014-05-24,24.50,7.00,0.00,0.00,28.81,
2014-05-25,28.00,7.50,0.00,0.00,28.91,
2014-05-26,31.50,10.00,0.00,0.00,29.00,
2014-05-27,32.50,16.00,0.27,0.00,29.09,
2014-05-28,30.00,18.00,0.03,0.00,29.20,0.03 inch  (4:00)
2014-05-29,15.50,14.00,0.06,0.00,29.31,
2014-05-30,23.00,13.50,0.00,0.00,29.39,
2014-05-31,26.00,9.00,0.00,0.00,29.50,
2014-06-01,26.00,10.00,0.00,0.00,29.60,
2014-06-02,30.50,11.00,0.00,0.00,29.67,
2014-06-03,29.50,16.00,0.00,0.00,29.74,
2014-06-04,29.50,15.00,1.00,0.00,29.80,PM storm
2014-06-05,25.00,15.00,0.43,0.00,29.77,early AM storm
2014-06-06,26.50,,0.00,0.00,29.73,incorrect min. temperature
2014-06-07,28.00,10.00,0.00,0.00,29.82,
2014-06-08,29.00,13.00,1.49,0.00,29.88,PM thunderstorm
2014-06-09,30.00,16.50,0.00,0.00,29.77,
2014-06-10,29.00,18.50,0.10,0.00,29.43,0.04 inch  AM storm + 0.06 inch  PM storm
2014-06-11,30.00,18.50,0.76,0.00,29.44,0.40 inch  AM  thunderstorm + 0.36 inch  PM thunderstorm
2014-06-12,28.00,19.00,0.00,0.00,29.39,
2014-06-13,30.50,18.00,0.07,0.00,29.41,.05 inch  (3:30 PM) +  0.02 inch 
2014-06-14,24.50,15.00,0.00,0.00,29.54,
2014-06-15,29.50,10.00,0.00,0.00,29.66,
2014-06-16,34.00,14.50,0.06,0.00,29.77,PM thunderstorm
2014-06-17,34.00,18.50,0.01,0.00,29.86,PM thunderstorm
2014-06-18,35.00,19.00,0.01,0.00,29.97,
2014-06-19,29.00,22.00,0.01,0.00,30.08,
2014-06-20,28.00,19.00,0.00,0.00,30.16,
2014-06-21,20.00,17.50,0.39,0.00,30.25,0.37 inch  + 0.02 inch 
2014-06-22,26.50,17.00,0.01,0.00,30.32,
2014-06-23,29.00,14.50,0.00,0.00,30.41,
2014-06-24,30.50,17.00,0.10,0.00,30.47,PM thunderstorm
2014-06-25,30.00,21.00,0.00,0.00,30.54,
2014-06-26,,16.00,0.00,0.00,30.65,missed reading
2014-06-27,30.50,,0.00,0.00,30.75,missed reading
2014-06-28,29.50,19.50,0.00,0.00,30.84,
2014-06-29,29.50,17.00,0.00,0.00,30.91,
2014-06-30,34.50,17.00,0.00,0.00,30.97,
2014-07-01,34.00,20.00,0.00,0.00,31.04,
2014-07-02,35.00,22.00,0.22,0.00,31.13,
2014-07-03,29.00,19.00,0.61,0.00,31.20,0.54 inch  + 0.07 inch 
2014-07-04,29.00,12.00,0.00,0.00,31.27,
2014-07-05,29.00,12.00,0.00,0.00,31.32,
2014-07-06,31.00,12.50,0.00,0.00,31.37,
2014-07-07,35.00,21.00,0.00,0.00,31.43,
2014-07-08,35.00,19.00,0.13,0.00,31.50,Thunderstorm w/high winds
2014-07-09,32.50,18.00,0.00,0.00,31.60,
2014-07-10,31.00,15.00,0.00,0.00,31.69,
2014-07-11,32.00,17.00,0.00,0.00,31.77,
2014-07-12,32.00,17.50,0.00,0.00,31.84,
2014-07-13,32.50,20.00,0.88,0.00,31.90,PM Thunderstorm
2014-07-14,32.00,21.00,1.64,0.00,31.92,0.90 inch  + PM Thunderstorm 0.74 inch 
2014-07-15,,21.00,0.30,0.00,31.83,0.30 inch  PM Thunderstorm, missed T readings
2014-07-16,28.50,0.00,0.00,0.00,31.69,
2014-07-17,27.00,13.50,0.00,0.00,31.76,
2014-07-18,27.50,12.00,0.00,0.00,31.84,
2014-07-19,27.00,18.00,0.10,0.00,31.91,0.05 inch  + 0.05 inch 
2014-07-20,27.50,15.50,0.00,0.00,31.97,
2014-07-21,29.00,18.00,0.00,0.00,32.05,
2014-07-22,30.50,19.00,0.00,0.00,32.11,T
2014-07-23,35.00,20.00,0.11,0.00,32.17,
2014-07-24,25.50,20.00,0.00,0.00,32.26,T
2014-07-25,29.50,12.50,0.00,0.00,32.34,
2014-07-26,,17.00,0.28,0.00,32.41,Bad High T, Reset
2014-07-27,30.00,20.00,0.10,0.00,32.47,
2014-07-28,,18.00,0.00,0.00,32.56,Bad High T, reset
2014-07-29,23.00,12.00,0.00,0.00,32.66,
2014-07-30,26.00,9.00,0.00,0.00,32.74,
2014-07-31,30.00,9.00,0.00,0.00,32.82,
2014-08-01,25.00,16.00,0.00,0.00,32.90,
2014-08-02,27.00,14.00,0.07,0.00,32.96,PM rain
2014-08-03,30.00,17.00,0.00,0.00,33.04,
2014-08-04,28.00,14.50,0.00,0.00,33.11,
2014-08-05,31.00,14.00,0.60,0.00,33.17,PM rain
2014-08-06,26.50,15.00,0.19,0.00,33.22,PM rain
2014-08-07,27.00,17.00,0.00,0.00,33.29,
2014-08-08,27.00,12.50,0.00,0.00,33.36,
2014-08-09,30.00,15.00,0.00,0.00,33.43,
2014-08-10,29.00,14.00,0.80,0.00,33.50,
2014-08-11,26.00,16.00,0.82,0.00,33.56,
2014-08-12,26.50,17.00,0.48,0.00,33.56,
2014-08-13,26.00,16.50,0.00,0.00,33.59,
2014-08-14,27.00,12.00,0.00,0.00,33.65,
2014-08-15,27.50,9.00,0.00,0.00,33.72,
2014-08-16,29.00,8.50,0.00,0.00,33.78,
2014-08-17,30.50,15.50,0.00,0.00,33.85,
2014-08-18,27.00,16.50,0.00,0.00,33.90,
2014-08-19,28.50,18.00,0.00,0.00,33.97,
2014-08-20,30.00,18.00,0.35,0.00,34.04,
2014-08-21,30.00,17.50,0.00,0.00,34.10,
2014-08-22,29.00,18.50,0.12,0.00,34.15,
2014-08-23,23.00,20.50,0.07,0.00,34.20,
2014-08-24,27.00,18.00,0.00,0.00,34.26,
2014-08-25,27.00,13.00,0.00,0.00,34.31,
2014-08-26,29.00,11.00,0.00,0.00,34.36,
2014-08-27,32.00,12.50,0.00,0.00,34.40,
2014-08-28,30.00,18.00,0.00,0.00,34.46,
2014-08-29,26.00,9.00,0.00,0.00,34.52,
2014-08-30,31.00,17.00,0.00,0.00,34.57,
2014-08-31,33.00,20.00,0.57,0.00,34.62,Thunderstorm, White pine #9991 struck by lightening
2014-09-01,33.50,21.00,0.07,0.00,34.66,
2014-09-02,34.00,20.00,0.00,0.00,34.70,
2014-09-03,29.00,20.00,0.00,0.00,34.76,
2014-09-04,33.00,18.00,0.00,0.00,34.81,
2014-09-05,32.00,19.00,0.00,0.00,34.86,
2014-09-06,34.00,20.00,0.94,0.00,34.89,thunderstorm
2014-09-07,24.00,15.00,0.00,0.00,34.93,
2014-09-08,22.00,11.00,0.01,0.00,34.97,
2014-09-09,21.00,13.00,0.04,0.00,35.00,.02 + .02
2014-09-10,28.00,16.50,0.00,0.00,35.03,
2014-09-11,31.00,17.50,0.00,0.00,35.08,
2014-09-12,21.00,12.50,0.00,0.00,35.13,
2014-09-13,21.50,13.50,0.04,0.00,35.18,.03 + .01
2014-09-14,19.00,6.00,0.00,0.00,35.22,
2014-09-15,23.50,5.50,0.00,0.00,35.25,
2014-09-16,,10.50,0.00,0.00,35.30,missed T reading
2014-09-17,,,0.00,0.00,35.34,missed T reading
2014-09-18,25.00,,0.00,0.00,35.38,missed T reading
2014-09-19,23.50,6.00,0.00,0.00,35.43,
2014-09-20,27.00,14.00,0.00,0.00,35.46,
2014-09-21,30.50,11.00,0.00,0.00,35.49,
2014-09-22,20.00,3.50,0.00,0.00,35.56,
2014-09-23,,4.00,0.00,0.00,35.61,assumed max_temp missing
2014-09-24,18.00,0.00,0.00,0.00,35.65,
2014-09-25,19.00,14.00,0.62,0.00,35.68,.44+ .14 + .04
2014-09-26,24.00,14.50,0.00,0.00,35.71,
2014-09-27,25.50,7.00,0.00,0.00,35.74,
2014-09-28,25.00,7.50,0.00,0.00,35.77,
2014-09-29,,12.00,0.00,0.00,35.80,missed T reading
2014-09-30,25.00,,0.11,0.00,35.83,missed T reading
2014-10-01,22.00,11.00,0.00,0.00,35.88,
2014-10-02,,14.00,0.00,0.00,35.92,missed T reading
2014-10-03,23.50,0.00,0.23,0.00,35.93,PM shower
2014-10-04,17.00,13.50,0.00,0.00,35.97,
2014-10-05,17.50,0.00,0.00,0.00,36.01,scattered frost
2014-10-06,23.00,2.00,0.09,0.00,36.04,PM shower
2014-10-07,20.00,12.50,0.03,0.00,36.07,PM shower
2014-10-08,23.50,7.00,0.00,0.00,36.11,
2014-10-09,21.50,5.50,0.00,0.00,36.15,
2014-10-10,15.00,5.00,0.05,0.00,36.18,
2014-10-11,14.00,10.00,0.27,0.00,36.22,
2014-10-12,15.00,9.00,0.01,0.00,36.26,
2014-10-13,21.00,11.50,0.12,0.00,36.28,
2014-10-14,25.50,13.50,0.00,0.00,36.30,
2014-10-15,17.50,16.50,2.54,0.00,36.31,1.33 overnight,.46 (10:45), .73 (1:00), .02 (3:45)
2014-10-16,,9.00,0.01,0.00,35.94,missed T reading
2014-10-17,23.00,,0.06,0.00,35.82,missed T reading
2014-10-18,19.00,9.00,0.00,0.00,35.89,
2014-10-19,17.00,5.50,0.00,0.00,35.97,
2014-10-20,19.00,1.00,0.00,0.00,36.02,
2014-10-21,18.00,6.50,0.21,0.00,36.07,PM shower
2014-10-22,13.50,8.00,0.05,0.00,36.10,
2014-10-23,17.00,9.00,0.00,0.00,36.16,
2014-10-24,19.00,7.00,0.00,0.00,36.21,
2014-10-25,23.00,3.00,0.00,0.00,36.25,
2014-10-26,24.00,8.50,0.00,0.00,36.29,
2014-10-27,23.00,0.50,0.00,0.00,36.34,
2014-10-28,30.00,10.50,0.00,0.00,36.37,
2014-10-29,19.00,13.00,0.15,0.00,36.41,
2014-10-30,14.00,3.50,0.00,0.00,36.44,
1984-03-23,10.00,1.00,0.00,0.00,,
1988-10-27,0.00,-6.00,0.00,0.00,,
1988-10-28,22.00,0.00,0.00,0.00,,
1989-10-31,19.00,12.00,0.57,0.00,,
2014-11-01,9.00,4.00,0.01,0.00,36.49,
2010-11-18,12.00,-0.50,0.00,0.00,,
2014-10-31,13.00,0.00,,0.00,36.47,
2014-04-30,12.00,7.00,0.36,0.00,,
2014-11-02,9.00,5.00,0.00,0.00,36.54,
2014-11-03,16.00,0.50,0.00,0.00,36.58,
2014-11-04,22.50,2.00,0.00,0.00,36.61,
2014-11-05,18.00,12.00,0.34,0.00,36.65,late morning thru overnight rain
2014-11-06,18.00,10.00,0.00,0.00,36.66,
2014-11-07,7.00,4.00,0.00,0.00,36.69,
2014-11-08,10.50,-4.00,0.00,0.00,36.73,hard freeze
2014-11-09,14.50,5.00,0.00,0.00,36.76,
2014-11-10,18.00,-1.00,0.00,0.00,36.79,
2014-11-11,21.00,-0.50,0.00,0.00,36.82,
2014-11-12,15.00,4.00,0.00,0.00,36.85,
2014-11-13,5.50,-2.00,0.01,0.00,36.88,
2014-11-14,1.00,-2.50,0.00,0.00,36.92,
2014-11-15,5.50,-8.00,0.00,0.00,36.96,
2014-11-16,5.50,-5.00,0.32,0.00,36.99,early afternoon rain thru overnight
2014-11-17,8.50,3.00,0.00,0.00,37.00,
2014-11-18,-2.00,-5.50,0.00,0.00,37.03,
2014-11-19,5.00,-11.00,0.00,0.00,37.07,
2014-11-20,11.00,-5.00,0.00,0.00,37.08,
2014-11-21,2.00,-4.00,0.00,0.00,37.13,
2014-11-22,12.00,-11.00,0.00,0.00,37.17,
2014-11-23,13.50,0.00,0.25,0.00,37.19,
2014-11-24,21.00,7.00,0.00,0.00,37.20,
2014-11-25,14.00,8.00,0.00,0.00,37.24,
2014-11-26,4.50,2.00,1.25,4.00,37.26,overnight to 8:30AM .54 rain, 3" snow [.56"melt] 1:30, + 1" snow [.15"]
2014-11-27,4.00,-2.50,0.00,0.00,37.20,
2014-11-28,2.00,-2.00,0.00,0.00,37.18,
2014-11-29,6.50,-5.00,0.00,0.00,37.19,
2014-11-30,18.00,-1.50,0.00,0.00,37.19,
2014-12-01,21.00,6.00,0.00,0.00,37.22,
2014-12-02,15.00,1.00,0.37,0.00,37.24,.18" late PM + 0.19" overnight
2014-12-03,13.00,1.00,0.00,0.00,37.19,
2014-12-04,6.50,-2.00,0.00,0.00,37.18,
2014-12-05,6.00,-1.00,0.13,0.00,37.16,.05" +.02" + .04" overnight
2014-12-06,7.50,3.00,0.58,0.00,37.13,
2014-12-07,7.00,-2.00,0.00,0.00,36.96,
2014-12-08,0.50,-6.00,0.00,0.00,36.84,
2014-12-09,6.00,-1.00,0.71,0.00,36.68,rain/freezing rain overnight + early AM (8:00) + .11" (4:30)
2014-12-10,7.00,0.00,0.00,0.00,36.32,
2014-12-11,4.00,0.00,0.00,0.00,36.17,
2014-12-12,5.50,2.00,0.00,0.00,36.12,
2014-12-13,11.00,-5.00,0.00,0.00,36.11,
2014-12-14,12.00,-1.00,0.00,0.00,36.13,
2014-12-15,13.50,3.50,0.00,0.00,36.18,
2014-12-16,10.00,-3.00,0.14,0.00,36.23,
2014-12-17,11.00,0.00,0.00,0.00,36.30,
2014-12-18,3.00,-0.50,0.00,0.00,36.39,
2014-12-19,3.00,0.00,0.00,0.00,36.46,
2014-12-20,1.00,-2.00,0.00,0.00,36.54,
2014-12-21,5.00,-3.00,0.00,0.00,36.61,
2014-12-22,1.00,-6.00,0.15,0.00,36.68,.15 (5:00PM)
2014-12-23,5.50,0.00,0.09,0.00,36.73,.09 (4:00 PM)
2014-12-24,11.00,2.50,0.61,0.00,36.71,.55 (10:45 AM) + .06 (overnight)
2014-12-25,11.00,6.00,0.00,0.00,36.63,
2014-12-26,12.00,-5.50,0.00,0.00,36.63,
2014-12-27,15.00,-2.50,0.00,0.00,36.61,
2014-12-28,13.50,2.00,0.01,0.00,36.59,
2014-12-29,5.00,3.50,0.00,0.00,36.62,
2014-12-30,2.00,-2.00,0.00,0.00,36.67,
2014-12-31,2.00,-1.00,0.00,0.00,36.71,
2015-01-01,2.00,-10.00,0.00,0.00,36.75,
2015-01-02,7.50,-7.00,0.00,0.00,36.80,
2015-01-03,7.00,-5.00,0.88,0.00,36.86,0.10 (9:30 AM) + 0.78 (overnight)
2015-01-04,9.00,2.00,0.00,0.00,36.75,
2015-01-05,18.00,-2.00,0.00,0.00,36.55,
2015-01-06,2.00,-7.00,0.26,3.50,36.47,3.5 [0.26 melt]
2015-01-07,-1.00,-11.00,0.00,0.00,36.39,
2015-01-08,-6.00,-15.50,0.00,0.00,36.37,
2015-01-09,-4.50,-11.00,0.00,0.00,36.35,
2015-01-10,2.50,-12.00,0.00,0.00,36.39,
2015-01-11,-2.50,-14.00,0.00,0.00,36.44,
2015-01-12,3.00,0.00,0.17,0.00,36.46,0.17 " (4:30)
2015-01-13,3.00,-2.00,0.00,0.00,36.50,
2015-01-14,-2.50,-6.00,0.01,0.00,36.53,
2015-01-15,4.00,-7.00,0.00,0.00,36.55,
2015-01-16,5.00,-7.00,0.00,0.00,36.57,
2015-01-17,5.00,-7.50,0.00,0.00,36.62,
2015-01-18,7.00,-2.00,0.00,0.00,36.64,
2015-01-19,8.00,-0.50,0.00,0.00,36.69,
2015-01-20,6.00,-6.00,0.00,0.00,36.73,
2015-01-21,3.00,-6.00,0.04,0.25,36.79,0.25" snow [.04"] 1:00 PM
2015-01-22,5.00,-2.00,0.03,0.00,36.85,freezing sleet and drizzle
2015-01-23,5.00,-7.00,0.00,0.00,36.90,
2015-01-24,5.00,-4.50,0.94,0.50,36.70,rain/sleet/snow [0.94"]
2015-01-25,7.50,0.50,0.00,0.00,36.39,
2015-01-26,1.00,1.00,0.18,2.00,36.21,.25"snow [.06"] 8:00 + 1.75" {.12"] overnight
2015-01-27,-1.00,-4.00,0.00,0.00,36.07,
2015-01-28,0.00,-10.00,0.01,0.00,36.01,
2015-01-29,4.00,-11.00,0.05,0.00,35.96,sleet
2015-01-30,3.00,0.00,0.00,0.00,35.93,
2015-01-31,3.00,-10.00,0.00,0.00,35.95,
2015-02-01,6.00,-8.00,0.00,0.00,35.96,
2015-02-02,8.00,0.00,0.10,0.00,35.95,.09" (overnight to 7:30) +.01"
2015-02-03,2.50,-7.00,0.00,0.00,36.04,
2015-02-04,11.50,-7.50,0.00,0.00,36.08,
2015-02-05,-2.00,-5.00,0.00,0.00,36.13,
2015-02-06,5.00,-14.00,0.00,0.00,36.20,
2015-02-07,12.00,-8.00,0.00,0.00,36.25,
2015-02-08,14.50,-4.00,0.00,0.00,36.30,
2015-02-09,6.00,0.00,0.12,0.00,36.37,T (7:30) + .12" light PM mix
2015-02-10,4.00,-1.00,0.00,0.00,36.45,
2015-02-11,6.00,-3.50,0.00,0.00,36.51,
2015-02-12,0.00,-4.00,0.00,0.00,36.57,snow squalls
2015-02-13,-3.00,-11.50,0.00,0.00,36.65,
2015-02-14,5.00,-12.00,0.00,0.00,36.68,snow squalls
2015-02-15,-9.00,-15.00,0.00,0.00,36.75,
2015-02-16,-10.00,-15.00,0.26,3.00,36.83,Early PM thru overnight #" snow [.26" melt]
2015-02-17,0.00,-13.50,0.00,0.00,36.87,
2015-02-18,0.00,-18.00,0.00,0.00,36.92,PM snow squall
2015-02-19,-6.00,-18.00,0.00,0.00,36.98,
2015-02-20,-6.00,-16.50,0.00,0.00,37.05,
2015-02-21,2.00,-7.00,0.87,8.00,37.10,5"[.51']1:00 PM + 3"[.36"]
2015-02-22,8.50,-6.50,0.00,0.00,37.13,
2015-02-23,-3.00,-3.00,0.00,0.00,37.13,
2015-02-24,-1.00,-21.00,0.00,0.00,37.14,
2015-02-25,5.50,-13.00,0.00,0.00,37.16,
2015-02-26,1.00,-2.50,0.06,1.50,37.20,
2015-02-27,0.00,-6.00,0.00,0.00,37.27,
2015-02-28,4.00,-15.50,0.00,0.00,37.32,
2015-03-01,7.00,-10.00,0.15,0.00,37.35,
2015-03-02,5.00,0.00,0.00,0.00,37.35,
2015-03-03,5.00,-6.00,0.03,0.00,37.27,
2015-03-04,10.00,-3.00,0.89,0.00,37.19,.89 rain all day thru overnight
2015-03-05,-1.00,-1.00,0.55,8.00,36.75,8" snow [.55'] 5:30 PM
2015-03-06,-2.00,-21.00,0.00,0.00,36.23,
2015-03-07,9.50,-19.00,0.00,0.00,35.97,
2015-03-08,13.00,-4.00,0.00,0.00,35.81,
2015-03-09,15.50,-2.50,0.00,0.00,35.48,
