DATETIME,AZERO50,AZERO20,AZERO5
06/24/2014 11:30,0.457,0.370,0.423
06/24/2014 11:45,0.457,0.370,0.423
06/24/2014 12:00,0.457,0.370,0.423
06/24/2014 12:15,0.457,0.369,0.423
06/24/2014 12:30,0.457,0.368,0.423
06/24/2014 12:45,0.457,0.368,0.423
06/24/2014 13:00,0.457,0.368,0.423
06/24/2014 13:15,0.457,0.368,0.423
06/24/2014 13:30,0.457,0.368,0.423
06/24/2014 13:45,0.457,0.368,0.423
06/24/2014 14:00,0.457,0.368,0.423
06/24/2014 14:15,0.457,0.367,0.423
06/24/2014 14:30,0.457,0.366,0.423
06/24/2014 14:45,0.457,0.366,0.423
06/24/2014 15:00,0.457,0.365,0.423
06/24/2014 15:15,0.457,0.364,0.423
06/24/2014 15:30,0.457,0.363,0.423
06/24/2014 15:45,0.457,0.362,0.423
06/24/2014 16:00,0.457,0.361,0.423
06/24/2014 16:15,0.457,0.361,0.421
06/24/2014 16:30,0.457,0.361,0.421
06/24/2014 16:45,0.457,0.361,0.421
06/24/2014 17:00,0.457,0.360,0.421
06/24/2014 17:15,0.457,0.360,0.421
06/24/2014 17:30,0.457,0.358,0.420
06/24/2014 17:45,0.457,0.358,0.421
06/24/2014 18:00,0.457,0.355,0.421
06/24/2014 18:15,0.457,0.355,0.421
06/24/2014 18:30,0.457,0.355,0.421
06/24/2014 18:45,0.457,0.355,0.421
06/24/2014 19:00,0.457,0.355,0.421
06/24/2014 19:15,0.457,0.355,0.422
06/24/2014 19:30,0.457,0.382,0.422
06/24/2014 19:45,0.457,0.383,0.423
06/24/2014 20:00,0.457,0.383,0.423
06/24/2014 20:15,0.457,0.383,0.423
06/24/2014 20:30,0.457,0.383,0.423
06/24/2014 20:45,0.457,0.383,0.423
06/24/2014 21:00,0.457,0.383,0.423
06/24/2014 21:15,0.457,0.383,0.423
06/24/2014 21:30,0.457,0.385,0.423
06/24/2014 21:45,0.457,0.387,0.424
06/24/2014 22:00,0.457,0.387,0.424
06/24/2014 22:15,0.457,0.387,0.424
06/24/2014 22:30,0.457,0.387,0.424
06/24/2014 22:45,0.457,0.387,0.424
06/24/2014 23:00,0.457,0.387,0.425
06/24/2014 23:15,0.457,0.388,0.426
06/24/2014 23:30,0.457,0.388,0.426
06/24/2014 23:45,0.457,0.388,0.426
06/25/2014 0:00,0.457,0.388,0.426
06/25/2014 0:15,0.457,0.388,0.426
06/25/2014 0:30,0.457,0.389,0.427
06/25/2014 0:45,0.457,0.389,0.428
06/25/2014 1:00,0.457,0.389,0.428
06/25/2014 1:15,0.457,0.389,0.428
06/25/2014 1:30,0.457,0.389,0.428
06/25/2014 1:45,0.457,0.389,0.428
06/25/2014 2:00,0.457,0.389,0.428
06/25/2014 2:15,0.457,0.389,0.429
06/25/2014 2:30,0.457,0.389,0.429
06/25/2014 2:45,0.457,0.389,0.429
06/25/2014 3:00,0.457,0.389,0.429
06/25/2014 3:15,0.457,0.389,0.429
06/25/2014 3:30,0.457,0.389,0.429
06/25/2014 3:45,0.457,0.389,0.429
06/25/2014 4:00,0.457,0.389,0.429
06/25/2014 4:15,0.457,0.389,0.430
06/25/2014 4:30,0.457,0.389,0.431
06/25/2014 4:45,0.457,0.389,0.431
06/25/2014 5:00,0.457,0.389,0.431
06/25/2014 5:15,0.457,0.389,0.431
06/25/2014 5:30,0.457,0.389,0.431
06/25/2014 5:45,0.457,0.389,0.431
06/25/2014 6:00,0.457,0.389,0.431
06/25/2014 6:15,0.457,0.389,0.432
06/25/2014 6:30,0.457,0.389,0.432
06/25/2014 6:45,0.457,0.389,0.432
06/25/2014 7:00,0.457,0.389,0.433
06/25/2014 7:15,0.457,0.389,0.433
06/25/2014 7:30,0.457,0.389,0.433
06/25/2014 7:45,0.457,0.389,0.433
06/25/2014 8:00,0.457,0.389,0.433
06/25/2014 8:15,0.457,0.389,0.433
06/25/2014 8:30,0.457,0.389,0.433
06/25/2014 8:45,0.457,0.389,0.433
06/25/2014 9:00,0.457,0.389,0.433
06/25/2014 9:15,0.457,0.389,0.433
06/25/2014 9:30,0.457,0.389,0.433
06/25/2014 9:45,0.457,0.389,0.433
06/25/2014 10:00,0.457,0.389,0.433
06/25/2014 10:15,0.457,0.389,0.432
06/25/2014 10:30,0.457,0.389,0.432
06/25/2014 10:45,0.457,0.389,0.431
06/25/2014 11:00,0.457,0.389,0.431
06/25/2014 11:15,0.457,0.388,0.430
06/25/2014 11:30,0.457,0.387,0.430
06/25/2014 11:45,0.457,0.386,0.429
06/25/2014 12:00,0.457,0.385,0.429
06/25/2014 12:15,0.457,0.385,0.429
06/25/2014 12:30,0.457,0.385,0.429
06/25/2014 12:45,0.457,0.385,0.428
06/25/2014 13:00,0.457,0.385,0.428
06/25/2014 13:15,0.457,0.385,0.428
06/25/2014 13:30,0.457,0.384,0.428
06/25/2014 13:45,0.457,0.384,0.427
06/25/2014 14:00,0.457,0.383,0.426
06/25/2014 14:15,0.457,0.383,0.426
06/25/2014 14:30,0.457,0.383,0.426
06/25/2014 14:45,0.457,0.379,0.425
06/25/2014 15:00,0.457,0.378,0.424
06/25/2014 15:15,0.457,0.377,0.424
06/25/2014 15:30,0.457,0.374,0.424
06/25/2014 15:45,0.457,0.371,0.423
06/25/2014 16:00,0.457,0.371,0.423
06/25/2014 16:15,0.457,0.370,0.423
06/25/2014 16:30,0.457,0.370,0.421
06/25/2014 16:45,0.457,0.370,0.419
06/25/2014 17:00,0.457,0.370,0.419
06/25/2014 17:15,0.457,0.368,0.419
06/25/2014 17:30,0.457,0.368,0.418
06/25/2014 17:45,0.457,0.368,0.418
06/25/2014 18:00,0.457,0.367,0.417
06/25/2014 18:15,0.457,0.366,0.417
06/25/2014 18:30,0.457,0.365,0.417
06/25/2014 18:45,0.457,0.365,0.418
06/25/2014 19:00,0.457,0.369,0.436
06/25/2014 19:15,0.457,0.375,0.453
06/25/2014 19:30,0.457,0.376,0.454
06/25/2014 19:45,0.457,0.374,0.455
06/25/2014 20:00,0.457,0.373,0.456
06/25/2014 20:15,0.457,0.373,0.457
06/25/2014 20:30,0.457,0.372,0.456
06/25/2014 20:45,0.457,0.371,0.453
06/25/2014 21:00,0.457,0.370,0.453
06/25/2014 21:15,0.457,0.368,0.453
06/25/2014 21:30,0.457,0.368,0.447
06/25/2014 21:45,0.457,0.368,0.443
06/25/2014 22:00,0.457,0.367,0.443
06/25/2014 22:15,0.457,0.366,0.443
06/25/2014 22:30,0.457,0.366,0.443
06/25/2014 22:45,0.457,0.366,0.443
06/25/2014 23:00,0.457,0.366,0.443
06/25/2014 23:15,0.457,0.366,0.443
06/25/2014 23:30,0.457,0.366,0.442
06/25/2014 23:45,0.457,0.366,0.442
06/26/2014 0:00,0.457,0.366,0.442
06/26/2014 0:15,0.457,0.366,0.442
06/26/2014 0:30,0.457,0.366,0.441
06/26/2014 0:45,0.457,0.366,0.441
06/26/2014 1:00,0.457,0.366,0.441
06/26/2014 1:15,0.457,0.366,0.441
06/26/2014 1:30,0.457,0.366,0.440
06/26/2014 1:45,0.457,0.366,0.439
06/26/2014 2:00,0.457,0.366,0.439
06/26/2014 2:15,0.457,0.366,0.440
06/26/2014 2:30,0.457,0.366,0.440
06/26/2014 2:45,0.457,0.366,0.440
06/26/2014 3:00,0.457,0.366,0.440
06/26/2014 3:15,0.457,0.366,0.440
06/26/2014 3:30,0.457,0.366,0.440
06/26/2014 3:45,0.457,0.366,0.440
06/26/2014 4:00,0.457,0.366,0.440
06/26/2014 4:15,0.457,0.366,0.440
06/26/2014 4:30,0.457,0.366,0.440
06/26/2014 4:45,0.457,0.366,0.439
06/26/2014 5:00,0.457,0.366,0.438
06/26/2014 5:15,0.457,0.366,0.438
06/26/2014 5:30,0.457,0.366,0.439
06/26/2014 5:45,0.457,0.366,0.440
06/26/2014 6:00,0.457,0.366,0.440
06/26/2014 6:15,0.457,0.367,0.439
06/26/2014 6:30,0.457,0.367,0.439
06/26/2014 6:45,0.457,0.367,0.439
06/26/2014 7:00,0.457,0.367,0.438
06/26/2014 7:15,0.457,0.367,0.438
06/26/2014 7:30,0.457,0.367,0.438
06/26/2014 7:45,0.457,0.367,0.438
06/26/2014 8:00,0.457,0.367,0.438
06/26/2014 8:15,0.457,0.367,0.438
06/26/2014 8:30,0.457,0.367,0.439
06/26/2014 8:45,0.457,0.366,0.439
06/26/2014 9:00,0.457,0.366,0.439
06/26/2014 9:15,0.457,0.366,0.439
06/26/2014 9:30,0.457,0.366,0.439
06/26/2014 9:45,0.457,0.366,0.439
06/26/2014 10:00,0.457,0.366,0.438
06/26/2014 10:15,0.457,0.366,0.438
06/26/2014 10:30,0.457,0.366,0.438
06/26/2014 10:45,0.457,0.366,0.438
06/26/2014 11:00,0.457,0.366,0.438
06/26/2014 11:15,0.457,0.366,0.437
06/26/2014 11:30,0.457,0.366,0.436
06/26/2014 11:45,0.457,0.366,0.436
06/26/2014 12:00,0.457,0.366,0.436
06/26/2014 12:15,0.457,0.366,0.436
06/26/2014 12:30,0.457,0.365,0.436
06/26/2014 12:45,0.457,0.365,0.435
06/26/2014 13:00,0.457,0.365,0.435
06/26/2014 13:15,0.457,0.365,0.435
06/26/2014 13:30,0.457,0.365,0.434
06/26/2014 13:45,0.457,0.365,0.434
06/26/2014 14:00,0.457,0.365,0.434
06/26/2014 14:15,0.457,0.365,0.434
06/26/2014 14:30,0.457,0.365,0.434
06/26/2014 14:45,0.457,0.364,0.434
06/26/2014 15:00,0.457,0.364,0.434
06/26/2014 15:15,0.457,0.364,0.434
06/26/2014 15:30,0.457,0.364,0.434
06/26/2014 15:45,0.457,0.363,0.433
06/26/2014 16:00,0.457,0.363,0.433
06/26/2014 16:15,0.457,0.363,0.432
06/26/2014 16:30,0.457,0.363,0.430
06/26/2014 16:45,0.457,0.363,0.429
06/26/2014 17:00,0.457,0.362,0.429
06/26/2014 17:15,0.457,0.362,0.429
06/26/2014 17:30,0.457,0.362,0.428
06/26/2014 17:45,0.457,0.361,0.427
06/26/2014 18:00,0.457,0.361,0.426
06/26/2014 18:15,0.457,0.361,0.426
06/26/2014 18:30,0.457,0.361,0.426
06/26/2014 18:45,0.457,0.360,0.426
06/26/2014 19:00,0.457,0.360,0.426
06/26/2014 19:15,0.457,0.360,0.426
06/26/2014 19:30,0.457,0.360,0.426
06/26/2014 19:45,0.457,0.360,0.426
06/26/2014 20:00,0.457,0.360,0.426
06/26/2014 20:15,0.457,0.359,0.426
06/26/2014 20:30,0.457,0.359,0.426
06/26/2014 20:45,0.457,0.360,0.426
06/26/2014 21:00,0.457,0.361,0.426
06/26/2014 21:15,0.457,0.361,0.426
06/26/2014 21:30,0.457,0.361,0.426
06/26/2014 21:45,0.457,0.361,0.428
06/26/2014 22:00,0.457,0.361,0.428
06/26/2014 22:15,0.457,0.361,0.428
06/26/2014 22:30,0.457,0.361,0.428
06/26/2014 22:45,0.457,0.361,0.428
06/26/2014 23:00,0.458,0.361,0.429
06/26/2014 23:15,0.457,0.361,0.429
06/26/2014 23:30,0.457,0.361,0.429
06/26/2014 23:45,0.457,0.361,0.429
06/27/2014 0:00,0.457,0.361,0.429
06/27/2014 0:15,0.458,0.361,0.430
06/27/2014 0:30,0.458,0.361,0.431
06/27/2014 0:45,0.458,0.361,0.431
06/27/2014 1:00,0.457,0.362,0.431
06/27/2014 1:15,0.458,0.363,0.431
06/27/2014 1:30,0.457,0.363,0.432
06/27/2014 1:45,0.457,0.363,0.432
06/27/2014 2:00,0.457,0.363,0.433
06/27/2014 2:15,0.457,0.363,0.433
06/27/2014 2:30,0.458,0.363,0.433
06/27/2014 2:45,0.458,0.363,0.433
06/27/2014 3:00,0.458,0.363,0.433
06/27/2014 3:15,0.458,0.364,0.433
06/27/2014 3:30,0.458,0.364,0.433
06/27/2014 3:45,0.458,0.364,0.433
06/27/2014 4:00,0.457,0.364,0.433
06/27/2014 4:15,0.458,0.365,0.434
06/27/2014 4:30,0.458,0.365,0.434
06/27/2014 4:45,0.458,0.365,0.434
06/27/2014 5:00,0.458,0.365,0.434
06/27/2014 5:15,0.458,0.365,0.434
06/27/2014 5:30,0.457,0.365,0.434
06/27/2014 5:45,0.458,0.365,0.434
06/27/2014 6:00,0.457,0.365,0.435
06/27/2014 6:15,0.458,0.365,0.435
06/27/2014 6:30,0.458,0.365,0.435
06/27/2014 6:45,0.458,0.365,0.435
06/27/2014 7:00,0.458,0.365,0.436
06/27/2014 7:15,0.458,0.365,0.436
06/27/2014 7:30,0.458,0.365,0.436
06/27/2014 7:45,0.458,0.365,0.436
06/27/2014 8:00,0.458,0.365,0.436
06/27/2014 8:15,0.458,0.366,0.436
06/27/2014 8:30,0.458,0.366,0.436
06/27/2014 8:45,0.458,0.366,0.436
06/27/2014 9:00,0.458,0.366,0.436
06/27/2014 9:15,0.458,0.366,0.436
06/27/2014 9:30,0.458,0.366,0.436
06/27/2014 9:45,0.458,0.366,0.436
06/27/2014 10:00,0.458,0.366,0.436
06/27/2014 10:15,0.458,0.366,0.436
06/27/2014 10:30,0.458,0.366,0.436
06/27/2014 10:45,0.458,0.366,0.436
06/27/2014 11:00,0.458,0.366,0.436
06/27/2014 11:15,0.458,0.366,0.435
06/27/2014 11:30,0.458,0.366,0.434
06/27/2014 11:45,0.458,0.366,0.434
06/27/2014 12:00,0.458,0.366,0.434
06/27/2014 12:15,0.458,0.366,0.433
06/27/2014 12:30,0.458,0.366,0.433
06/27/2014 12:45,0.458,0.365,0.432
06/27/2014 13:00,0.458,0.365,0.431
06/27/2014 13:15,0.458,0.365,0.429
06/27/2014 13:30,0.458,0.365,0.429
06/27/2014 13:45,0.458,0.365,0.429
06/27/2014 14:00,0.458,0.365,0.428
06/27/2014 14:15,0.458,0.365,0.427
06/27/2014 14:30,0.458,0.365,0.426
06/27/2014 14:45,0.458,0.365,0.426
06/27/2014 15:00,0.458,0.365,0.424
06/27/2014 15:15,0.458,0.364,0.424
06/27/2014 15:30,0.458,0.364,0.423
06/27/2014 15:45,0.458,0.363,0.423
06/27/2014 16:00,0.458,0.363,0.422
06/27/2014 16:15,0.458,0.363,0.421
06/27/2014 16:30,0.458,0.363,0.420
06/27/2014 16:45,0.458,0.363,0.419
06/27/2014 17:00,0.458,0.363,0.419
06/27/2014 17:15,0.458,0.363,0.417
06/27/2014 17:30,0.458,0.363,0.417
06/27/2014 17:45,0.458,0.362,0.417
06/27/2014 18:00,0.458,0.361,0.416
06/27/2014 18:15,0.458,0.361,0.416
06/27/2014 18:30,0.458,0.361,0.416
06/27/2014 18:45,0.458,0.361,0.416
06/27/2014 19:00,0.458,0.361,0.416
06/27/2014 19:15,0.458,0.361,0.416
06/27/2014 19:30,0.458,0.361,0.415
06/27/2014 19:45,0.458,0.361,0.416
06/27/2014 20:00,0.458,0.361,0.416
06/27/2014 20:15,0.458,0.361,0.416
06/27/2014 20:30,0.458,0.361,0.416
06/27/2014 20:45,0.458,0.361,0.416
06/27/2014 21:00,0.458,0.361,0.416
06/27/2014 21:15,0.458,0.361,0.416
06/27/2014 21:30,0.458,0.361,0.416
06/27/2014 21:45,0.458,0.361,0.417
06/27/2014 22:00,0.458,0.361,0.417
06/27/2014 22:15,0.458,0.361,0.417
06/27/2014 22:30,0.458,0.361,0.417
06/27/2014 22:45,0.458,0.361,0.417
06/27/2014 23:00,0.458,0.361,0.417
06/27/2014 23:15,0.458,0.361,0.418
06/27/2014 23:30,0.458,0.361,0.418
06/27/2014 23:45,0.458,0.361,0.419
06/28/2014 0:00,0.458,0.362,0.419
06/28/2014 0:15,0.458,0.363,0.419
06/28/2014 0:30,0.458,0.363,0.419
06/28/2014 0:45,0.458,0.363,0.419
06/28/2014 1:00,0.458,0.363,0.419
06/28/2014 1:15,0.458,0.363,0.419
06/28/2014 1:30,0.458,0.363,0.420
06/28/2014 1:45,0.458,0.363,0.421
06/28/2014 2:00,0.458,0.363,0.421
06/28/2014 2:15,0.458,0.363,0.421
06/28/2014 2:30,0.458,0.363,0.421
06/28/2014 2:45,0.458,0.364,0.421
06/28/2014 3:00,0.458,0.364,0.421
06/28/2014 3:15,0.458,0.364,0.421
06/28/2014 3:30,0.458,0.365,0.422
06/28/2014 3:45,0.458,0.365,0.422
06/28/2014 4:00,0.458,0.365,0.422
06/28/2014 4:15,0.458,0.365,0.422
06/28/2014 4:30,0.458,0.365,0.423
06/28/2014 4:45,0.458,0.365,0.423
06/28/2014 5:00,0.458,0.365,0.423
06/28/2014 5:15,0.458,0.365,0.423
06/28/2014 5:30,0.458,0.365,0.423
06/28/2014 5:45,0.458,0.365,0.423
06/28/2014 6:00,0.458,0.365,0.423
06/28/2014 6:15,0.458,0.365,0.423
06/28/2014 6:30,0.458,0.365,0.423
06/28/2014 6:45,0.458,0.365,0.423
06/28/2014 7:00,0.458,0.365,0.423
06/28/2014 7:15,0.458,0.365,0.423
06/28/2014 7:30,0.458,0.365,0.423
06/28/2014 7:45,0.458,0.365,0.423
06/28/2014 8:00,0.458,0.365,0.423
06/28/2014 8:15,0.458,0.366,0.423
06/28/2014 8:30,0.458,0.366,0.423
06/28/2014 8:45,0.458,0.366,0.423
06/28/2014 9:00,0.458,0.368,0.423
06/28/2014 9:15,0.458,0.368,0.423
06/28/2014 9:30,0.458,0.374,0.423
06/28/2014 9:45,0.458,0.388,0.423
06/28/2014 10:00,0.458,0.399,0.423
06/28/2014 10:15,0.458,0.400,0.423
06/28/2014 10:30,0.458,0.400,0.423
06/28/2014 10:45,0.458,0.400,0.423
06/28/2014 11:00,0.458,0.400,0.423
06/28/2014 11:15,0.458,0.400,0.423
06/28/2014 11:30,0.458,0.400,0.423
06/28/2014 11:45,0.458,0.400,0.422
06/28/2014 12:00,0.458,0.400,0.421
06/28/2014 12:15,0.458,0.400,0.421
06/28/2014 12:30,0.458,0.400,0.419
06/28/2014 12:45,0.458,0.400,0.419
06/28/2014 13:00,0.458,0.400,0.419
06/28/2014 13:15,0.458,0.400,0.417
06/28/2014 13:30,0.458,0.400,0.417
06/28/2014 13:45,0.458,0.399,0.417
06/28/2014 14:00,0.458,0.400,0.416
06/28/2014 14:15,0.458,0.400,0.415
06/28/2014 14:30,0.458,0.400,0.414
06/28/2014 14:45,0.458,0.399,0.414
06/28/2014 15:00,0.458,0.399,0.413
06/28/2014 15:15,0.458,0.399,0.412
06/28/2014 15:30,0.458,0.399,0.412
06/28/2014 15:45,0.458,0.399,0.412
06/28/2014 16:00,0.458,0.399,0.411
06/28/2014 16:15,0.458,0.399,0.410
06/28/2014 16:30,0.458,0.399,0.409
06/28/2014 16:45,0.458,0.399,0.409
06/28/2014 17:00,0.458,0.399,0.409
06/28/2014 17:15,0.458,0.399,0.408
06/28/2014 17:30,0.458,0.399,0.407
06/28/2014 17:45,0.458,0.399,0.407
06/28/2014 18:00,0.458,0.399,0.406
06/28/2014 18:15,0.458,0.399,0.406
06/28/2014 18:30,0.458,0.399,0.406
06/28/2014 18:45,0.458,0.399,0.406
06/28/2014 19:00,0.458,0.399,0.406
06/28/2014 19:15,0.458,0.399,0.406
06/28/2014 19:30,0.458,0.399,0.406
06/28/2014 19:45,0.458,0.399,0.406
06/28/2014 20:00,0.458,0.399,0.406
06/28/2014 20:15,0.458,0.399,0.406
06/28/2014 20:30,0.458,0.399,0.406
06/28/2014 20:45,0.458,0.399,0.406
06/28/2014 21:00,0.458,0.399,0.406
06/28/2014 21:15,0.458,0.399,0.406
06/28/2014 21:30,0.458,0.399,0.407
06/28/2014 21:45,0.458,0.400,0.407
06/28/2014 22:00,0.458,0.400,0.407
06/28/2014 22:15,0.458,0.400,0.407
06/28/2014 22:30,0.458,0.400,0.408
06/28/2014 22:45,0.458,0.400,0.409
06/28/2014 23:00,0.458,0.400,0.409
06/28/2014 23:15,0.458,0.400,0.409
06/28/2014 23:30,0.458,0.400,0.409
06/28/2014 23:45,0.458,0.400,0.409
06/29/2014 0:00,0.458,0.401,0.409
06/29/2014 0:15,0.458,0.401,0.410
06/29/2014 0:30,0.458,0.401,0.411
06/29/2014 0:45,0.458,0.401,0.411
06/29/2014 1:00,0.458,0.401,0.411
06/29/2014 1:15,0.458,0.401,0.411
06/29/2014 1:30,0.458,0.402,0.411
06/29/2014 1:45,0.458,0.402,0.411
06/29/2014 2:00,0.458,0.402,0.411
06/29/2014 2:15,0.458,0.402,0.412
06/29/2014 2:30,0.458,0.402,0.412
06/29/2014 2:45,0.458,0.402,0.412
06/29/2014 3:00,0.458,0.402,0.412
06/29/2014 3:15,0.458,0.401,0.412
06/29/2014 3:30,0.458,0.400,0.412
06/29/2014 3:45,0.458,0.400,0.412
06/29/2014 4:00,0.458,0.400,0.412
06/29/2014 4:15,0.458,0.400,0.412
06/29/2014 4:30,0.458,0.401,0.412
06/29/2014 4:45,0.458,0.401,0.412
06/29/2014 5:00,0.458,0.401,0.412
06/29/2014 5:15,0.458,0.401,0.412
06/29/2014 5:30,0.458,0.401,0.412
06/29/2014 5:45,0.458,0.400,0.412
06/29/2014 6:00,0.458,0.400,0.412
06/29/2014 6:15,0.458,0.401,0.412
06/29/2014 6:30,0.458,0.400,0.413
06/29/2014 6:45,0.458,0.400,0.414
06/29/2014 7:00,0.458,0.401,0.414
06/29/2014 7:15,0.458,0.401,0.413
06/29/2014 7:30,0.458,0.401,0.414
06/29/2014 7:45,0.458,0.401,0.414
06/29/2014 8:00,0.458,0.404,0.414
06/29/2014 8:15,0.458,0.405,0.414
06/29/2014 8:30,0.458,0.405,0.414
06/29/2014 8:45,0.458,0.406,0.414
06/29/2014 9:00,0.458,0.403,0.414
06/29/2014 9:15,0.458,0.402,0.414
06/29/2014 9:30,0.458,0.402,0.414
06/29/2014 9:45,0.458,0.402,0.414
06/29/2014 10:00,0.458,0.402,0.414
06/29/2014 10:15,0.458,0.402,0.414
06/29/2014 10:30,0.458,0.402,0.412
06/29/2014 10:45,0.458,0.402,0.412
06/29/2014 11:00,0.458,0.402,0.412
06/29/2014 11:15,0.458,0.401,0.412
06/29/2014 11:30,0.458,0.401,0.412
06/29/2014 11:45,0.458,0.401,0.412
06/29/2014 12:00,0.458,0.401,0.411
06/29/2014 12:15,0.458,0.400,0.411
06/29/2014 12:30,0.458,0.401,0.410
06/29/2014 12:45,0.458,0.400,0.409
06/29/2014 13:00,0.458,0.400,0.409
06/29/2014 13:15,0.458,0.400,0.409
06/29/2014 13:30,0.458,0.400,0.407
06/29/2014 13:45,0.458,0.399,0.407
06/29/2014 14:00,0.458,0.399,0.406
06/29/2014 14:15,0.458,0.399,0.406
06/29/2014 14:30,0.458,0.399,0.406
06/29/2014 14:45,0.458,0.399,0.405
06/29/2014 15:00,0.458,0.399,0.404
06/29/2014 15:15,0.458,0.399,0.403
06/29/2014 15:30,0.458,0.399,0.402
06/29/2014 15:45,0.458,0.398,0.402
06/29/2014 16:00,0.458,0.398,0.402
06/29/2014 16:15,0.458,0.399,0.401
06/29/2014 16:30,0.458,0.399,0.400
06/29/2014 16:45,0.458,0.398,0.400
06/29/2014 17:00,0.458,0.397,0.400
06/29/2014 17:15,0.458,0.397,0.399
06/29/2014 17:30,0.458,0.397,0.399
06/29/2014 17:45,0.458,0.395,0.399
06/29/2014 18:00,0.458,0.395,0.399
06/29/2014 18:15,0.458,0.395,0.399
06/29/2014 18:30,0.458,0.395,0.399
06/29/2014 18:45,0.458,0.395,0.399
06/29/2014 19:00,0.458,0.395,0.399
06/29/2014 19:15,0.458,0.395,0.399
06/29/2014 19:30,0.458,0.395,0.399
06/29/2014 19:45,0.458,0.395,0.399
06/29/2014 20:00,0.458,0.395,0.399
06/29/2014 20:15,0.458,0.395,0.399
06/29/2014 20:30,0.458,0.395,0.399
06/29/2014 20:45,0.458,0.395,0.399
06/29/2014 21:00,0.458,0.395,0.400
06/29/2014 21:15,0.458,0.395,0.400
06/29/2014 21:30,0.458,0.395,0.400
06/29/2014 21:45,0.458,0.395,0.400
06/29/2014 22:00,0.458,0.397,0.400
06/29/2014 22:15,0.458,0.397,0.400
06/29/2014 22:30,0.458,0.377,0.401
06/29/2014 22:45,0.458,0.371,0.401
06/29/2014 23:00,0.458,0.370,0.402
06/29/2014 23:15,0.458,0.370,0.402
06/29/2014 23:30,0.458,0.370,0.402
06/29/2014 23:45,0.458,0.370,0.402
06/30/2014 0:00,0.458,0.371,0.402
06/30/2014 0:15,0.458,0.371,0.402
06/30/2014 0:30,0.458,0.372,0.402
06/30/2014 0:45,0.458,0.372,0.402
06/30/2014 1:00,0.458,0.372,0.402
06/30/2014 1:15,0.458,0.372,0.403
06/30/2014 1:30,0.458,0.372,0.403
06/30/2014 1:45,0.458,0.372,0.404
06/30/2014 2:00,0.458,0.372,0.404
06/30/2014 2:15,0.458,0.373,0.404
06/30/2014 2:30,0.458,0.373,0.404
06/30/2014 2:45,0.458,0.373,0.404
06/30/2014 3:00,0.458,0.373,0.404
06/30/2014 3:15,0.458,0.373,0.405
06/30/2014 3:30,0.458,0.373,0.405
06/30/2014 3:45,0.458,0.373,0.405
06/30/2014 4:00,0.458,0.373,0.406
06/30/2014 4:15,0.458,0.373,0.406
06/30/2014 4:30,0.458,0.374,0.406
06/30/2014 4:45,0.458,0.373,0.406
06/30/2014 5:00,0.458,0.373,0.406
06/30/2014 5:15,0.458,0.373,0.406
06/30/2014 5:30,0.458,0.373,0.406
06/30/2014 5:45,0.458,0.373,0.406
06/30/2014 6:00,0.458,0.373,0.406
06/30/2014 6:15,0.458,0.373,0.406
06/30/2014 6:30,0.458,0.374,0.406
06/30/2014 6:45,0.458,0.374,0.406
06/30/2014 7:00,0.458,0.375,0.406
06/30/2014 7:15,0.458,0.375,0.406
06/30/2014 7:30,0.458,0.375,0.406
06/30/2014 7:45,0.458,0.375,0.406
06/30/2014 8:00,0.458,0.375,0.406
06/30/2014 8:15,0.458,0.375,0.406
06/30/2014 8:30,0.458,0.376,0.406
06/30/2014 8:45,0.458,0.377,0.406
06/30/2014 9:00,0.458,0.377,0.406
06/30/2014 9:15,0.458,0.377,0.406
06/30/2014 9:30,0.458,0.377,0.406
06/30/2014 9:45,0.458,0.377,0.406
06/30/2014 10:00,0.458,0.377,0.406
06/30/2014 10:15,0.458,0.377,0.406
06/30/2014 10:30,0.458,0.377,0.406
06/30/2014 10:45,0.458,0.377,0.406
06/30/2014 11:00,0.458,0.377,0.406
06/30/2014 11:15,0.458,0.378,0.406
06/30/2014 11:30,0.458,0.378,0.405
06/30/2014 11:45,0.458,0.378,0.404
06/30/2014 12:00,0.458,0.378,0.404
06/30/2014 12:15,0.458,0.377,0.402
06/30/2014 12:30,0.458,0.377,0.402
06/30/2014 12:45,0.458,0.377,0.401
06/30/2014 13:00,0.458,0.376,0.400
06/30/2014 13:15,0.458,0.373,0.400
06/30/2014 13:30,0.458,0.373,0.400
06/30/2014 13:45,0.458,0.372,0.399
06/30/2014 14:00,0.458,0.372,0.399
06/30/2014 14:15,0.458,0.372,0.399
06/30/2014 14:30,0.458,0.372,0.399
06/30/2014 14:45,0.458,0.372,0.397
06/30/2014 15:00,0.458,0.372,0.397
06/30/2014 15:15,0.458,0.372,0.397
06/30/2014 15:30,0.458,0.372,0.395
06/30/2014 15:45,0.458,0.372,0.395
06/30/2014 16:00,0.458,0.372,0.395
06/30/2014 16:15,0.458,0.372,0.394
06/30/2014 16:30,0.458,0.372,0.394
06/30/2014 16:45,0.458,0.372,0.393
06/30/2014 17:00,0.458,0.372,0.392
06/30/2014 17:15,0.458,0.371,0.392
06/30/2014 17:30,0.458,0.371,0.392
06/30/2014 17:45,0.458,0.370,0.392
06/30/2014 18:00,0.458,0.370,0.391
06/30/2014 18:15,0.458,0.370,0.391
06/30/2014 18:30,0.458,0.369,0.391
06/30/2014 18:45,0.458,0.369,0.391
06/30/2014 19:00,0.458,0.368,0.392
